Adjusted Grade,New?,Other Location Code in LCGMS,School Name,Location Code,Address (Full),City,Grades,Grade Low,Grade High,Community School?,Rigorous Instruction Rating,Collaborative Teachers Rating,Supportive Environment Rating,Effective School Leadership Rating,Strong Family-Community Ties Rating,Trust Rating,Student Achievement Rating,SED Code,District,Latitude,Longitude,Zip,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Effective School Leadership %,Strong Family-Community Ties %,Trust %,Average ELA Proficiency,Average Math Proficiency,Grade 3 ELA - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 ELA 4s - American Indian or Alaska Native,Grade 3 ELA 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 ELA 4s - White,Grade 3 ELA 4s - Multiracial,Grade 3 ELA 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math - All Students tested,Grade 3 Math 4s - All Students,Grade 3 Math 4s - American Indian or Alaska Native,Grade 3 Math 4s - Black or African American,Grade 3 Math 4s - Hispanic or Latino,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 Math 4s - White,Grade 3 Math 4s - Multiracial,Grade 3 Math 4s - Limited English Proficient,Grade 3 Math 4s - Economically Disadvantaged,Grade 4 ELA - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 ELA 4s - American Indian or Alaska Native,Grade 4 ELA 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 ELA 4s - White,Grade 4 ELA 4s - Multiracial,Grade 4 ELA 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math - All Students Tested,Grade 4 Math 4s - All Students,Grade 4 Math 4s - American Indian or Alaska Native,Grade 4 Math 4s - Black or African American,Grade 4 Math 4s - Hispanic or Latino,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 Math 4s - White,Grade 4 Math 4s - Multiracial,Grade 4 Math 4s - Limited English Proficient,Grade 4 Math 4s - Economically Disadvantaged,Grade 5 ELA - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 ELA 4s - American Indian or Alaska Native,Grade 5 ELA 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 ELA 4s - White,Grade 5 ELA 4s - Multiracial,Grade 5 ELA 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math - All Students Tested,Grade 5 Math 4s - All Students,Grade 5 Math 4s - American Indian or Alaska Native,Grade 5 Math 4s - Black or African American,Grade 5 Math 4s - Hispanic or Latino,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 Math 4s - White,Grade 5 Math 4s - Multiracial,Grade 5 Math 4s - Limited English Proficient,Grade 5 Math 4s - Economically Disadvantaged,Grade 6 ELA - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 ELA 4s - American Indian or Alaska Native,Grade 6 ELA 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 ELA 4s - White,Grade 6 ELA 4s - Multiracial,Grade 6 ELA 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math - All Students Tested,Grade 6 Math 4s - All Students,Grade 6 Math 4s - American Indian or Alaska Native,Grade 6 Math 4s - Black or African American,Grade 6 Math 4s - Hispanic or Latino,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 Math 4s - White,Grade 6 Math 4s - Multiracial,Grade 6 Math 4s - Limited English Proficient,Grade 6 Math 4s - Economically Disadvantaged,Grade 7 ELA - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 ELA 4s - American Indian or Alaska Native,Grade 7 ELA 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 ELA 4s - White,Grade 7 ELA 4s - Multiracial,Grade 7 ELA 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math - All Students Tested,Grade 7 Math 4s - All Students,Grade 7 Math 4s - American Indian or Alaska Native,Grade 7 Math 4s - Black or African American,Grade 7 Math 4s - Hispanic or Latino,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 Math 4s - White,Grade 7 Math 4s - Multiracial,Grade 7 Math 4s - Limited English Proficient,Grade 7 Math 4s - Economically Disadvantaged,Grade 8 ELA - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 ELA 4s - American Indian or Alaska Native,Grade 8 ELA 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 ELA 4s - White,Grade 8 ELA 4s - Multiracial,Grade 8 ELA 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math - All Students Tested,Grade 8 Math 4s - All Students,Grade 8 Math 4s - American Indian or Alaska Native,Grade 8 Math 4s - Black or African American,Grade 8 Math 4s - Hispanic or Latino,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 Math 4s - White,Grade 8 Math 4s - Multiracial,Grade 8 Math 4s - Limited English Proficient,Grade 8 Math 4s - Economically Disadvantaged
0,0,0,149,632,846,6,10,5,6,1,0,2,0,2,2,2,3,331900010311,19,40.662265000000005,-73.894749,11207,0.7829999999999999,,0.21,0.04,0.69,0.2,0.89,0.07,0.9,0.31,0.83,0.96,0.78,0.91,0.84,0.92,1.95,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,33,1,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
0,0,0,1202,633,1029,6,33,9,3,0,0,0,2,0,0,0,0,331900010325,19,40.65401,-73.894627,11207,0.845,28849.37,0.03,0.01,0.74,0.23,0.97,0.01,0.92,0.36,0.83,0.83,0.92,0.78,0.82,0.84,2.04,2.12,40,1,0,1,0,0,0,0,0,0,40,1,0,1,0,0,0,0,0,0,29,2,0,2,0,0,0,0,0,0,28,3,0,3,0,0,0,0,0,0,37,1,0,1,0,0,0,0,0,0,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,996,634,595,6,33,9,3,1,0,0,0,2,2,2,2,331900010328,19,40.667817,-73.898173,11207,0.9309999999999999,20613.17,0.17,0.02,0.57,0.37,0.94,0.03,0.88,0.51,0.85,0.91,0.92,0.84,0.84,0.92,2.11,2.22,36,1,0,0,0,0,0,0,0,1,34,4,0,3,0,0,0,0,0,4,33,3,0,3,0,0,0,0,0,0,35,2,0,2,0,0,0,0,0,0,44,1,0,1,0,0,0,0,0,0,45,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1003,635,75,6,33,9,3,0,0,0,0,0,0,0,0,331900010345,19,40.676188,-73.879886,11208,0.8490000000000001,34151.72,0.16,0.07,0.38,0.51,0.89,0.02,0.91,0.33,0.9,0.78,0.86,0.68,0.83,0.82,2.28,2.3,101,3,0,2,0,1,0,0,0,3,101,2,0,1,1,0,0,0,0,2,95,3,0,0,3,0,0,0,0,2,98,7,0,2,4,0,0,0,0,5,94,8,0,3,3,2,0,0,0,5,97,9,0,1,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1004,636,171,6,33,9,3,0,0,2,2,2,2,2,2,331900010346,19,40.646745,-73.881849,11239,0.6759999999999999,30973.01,0.01,0.06,0.61,0.24,0.85,0.06,0.93,0.23,0.92,0.93,0.93,0.85,0.85,0.93,2.45,2.54,85,1,0,0,0,0,0,0,0,1,84,3,0,1,1,0,0,0,0,3,108,5,0,3,2,0,0,0,0,5,108,4,0,3,0,0,1,0,0,4,102,4,0,2,2,0,0,0,0,3,100,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,247,637,180,6,10,5,6,0,2,2,0,2,0,0,2,331900010364,19,40.646471000000005,-73.881132,11239,0.669,,0.02,0.02,0.69,0.26,0.94,0.03,0.92,0.3,0.81,0.85,0.82,0.8,0.77,0.87,2.49,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,7,0,5,2,0,0,0,0,7,96,3,0,3,0,0,0,0,0,2,103,4,0,2,0,0,0,0,0,4,103,4,0,2,0,0,0,0,0,3,96,13,0,7,4,0,0,0,0,9,66,1,0,1,0,0,0,0,0,1
0,0,0,5,638,49,6,13,5,10,1,2,1,2,2,0,2,0,331900011404,19,40.6573,-73.874138,11208,0.705,,0.01,0.01,0.72,0.24,0.97,0.01,0.9,0.39,0.71,0.85,0.78,0.87,0.75,0.92,2.16,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,2,0,0,0,0,0,5,60,4,0,2,0,0,0,0,0,4,65,1,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
0,0,0,136,639,362,6,13,5,10,0,2,2,2,2,0,2,2,331900011409,19,40.661208,-73.886779,11207,0.716,,0.03,0.02,0.65,0.3,0.95,0.01,0.95,0.08,0.87,0.85,0.8,0.84,0.71,0.9,2.61,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0,1,0,0,0,0,0,0,67,2,0,2,0,0,0,0,0,1,67,6,0,3,1,0,0,0,0,2,68,9,0,3,3,0,0,0,0,6,67,6,0,4,0,0,0,0,0,5,67,5,0,3,0,0,0,0,0,5
0,0,0,1145,640,49,6,13,5,10,1,2,1,2,2,2,2,0,331900011422,19,40.6573,-73.874138,11208,0.777,,0.03,0.01,0.72,0.24,0.96,0.01,0.91,0.31,0.88,0.96,0.85,0.94,0.77,0.93,2.27,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,1,0,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,70,4,0,4,0,0,0,0,0,4,71,5,0,4,0,0,0,0,0,4
0,0,0,165,641,171,6,10,5,6,0,1,2,2,1,2,1,0,331900010452,19,40.646745,-73.881849,11239,0.64,,0.02,0.05,0.72,0.23,0.95,0.0,0.95,0.14,0.89,0.95,0.85,0.91,0.84,0.96,2.72,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,13,0,7,0,0,0,0,0,10,107,18,0,10,0,0,0,0,0,15,99,6,0,4,0,0,0,0,0,3,99,5,0,4,0,0,0,0,0,5,97,13,0,7,3,3,0,0,0,8,97,19,0,10,8,1,0,0,0,14
0,0,0,72,642,836,6,33,9,3,1,4,4,4,4,4,4,4,331900010557,19,40.665557,-73.89764100000001,11207,0.943,,0.07,0.0,0.63,0.34,0.97,0.02,0.89,0.41,0.98,0.96,0.97,0.97,0.9,0.98,,,53,0,0,0,0,0,0,0,0,0,54,1,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1246,643,994,6,10,5,6,0,2,2,2,1,2,1,0,331900010654,19,40.659637,-73.885597,11207,0.78,,0.14,0.02,0.68,0.28,0.96,0.02,0.9,0.33,0.86,0.96,0.83,0.93,0.8,0.95,1.96,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,76,2,0,0,1,0,0,0,1,2,110,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0
0,0,0,1248,644,635,6,10,5,6,0,0,0,1,0,0,2,2,331900010661,19,40.676982,-73.883838,11208,0.812,,0.11,0.04,0.27,0.66,0.93,0.02,0.93,0.24,0.74,0.73,0.89,0.74,0.77,0.79,2.22,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,7,0,1,5,0,0,0,0,4,114,11,0,2,8,0,0,0,0,8,111,11,0,1,10,0,0,0,0,10,111,6,0,0,3,2,0,0,0,6,114,4,0,0,4,0,0,0,0,4,118,8,0,1,6,0,0,0,0,7
0,0,0,346,645,635,6,10,5,6,0,1,1,1,1,2,1,2,331900010662,19,40.676982,-73.883838,11208,0.823,,0.2,0.05,0.24,0.68,0.92,0.01,0.92,0.31,0.91,0.97,0.94,0.94,0.78,0.97,2.32,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,0,0,2,0,0,0,0,0,127,3,0,0,3,0,0,0,0,0,126,5,0,2,3,0,0,0,0,5,142,5,0,0,5,0,0,0,0,4,133,4,0,1,2,0,0,0,0,4,108,0,0,0,0,0,0,0,0,0
0,0,0,1130,646,836,6,10,5,6,0,2,1,2,1,2,2,2,331900010663,19,40.665557,-73.89764100000001,11207,0.8909999999999999,,0.04,0.02,0.64,0.33,0.97,0.01,0.94,0.16,0.88,0.97,0.83,0.94,0.85,0.93,2.19,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
0,0,0,135,647,862,6,33,9,3,0,2,2,2,2,2,1,2,331900010677,19,40.669568,-73.879189,11208,0.843,33393.45,0.14,0.02,0.6,0.36,0.95,0.01,0.92,0.3,0.91,0.93,0.85,0.86,0.87,0.96,2.25,2.4,93,3,0,1,0,0,0,0,0,1,95,12,0,7,0,0,0,0,0,5,90,9,0,5,0,0,0,0,0,7,92,10,0,6,0,0,0,0,0,6,87,6,0,1,5,0,0,0,0,5,89,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,137,648,862,6,10,5,6,0,2,2,2,1,2,1,0,331900010678,19,40.669568,-73.879189,11208,0.845,,0.05,0.04,0.59,0.37,0.96,0.0,0.92,0.32,0.86,0.96,0.93,0.91,0.83,0.96,2.19,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,2,0,0,0,0,0,3,75,2,0,1,0,0,0,0,0,2,85,1,0,1,0,0,0,0,0,1,86,1,0,1,0,0,0,0,0,1,84,1,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0
0,0,0,192,649,809,6,10,5,6,0,4,4,4,4,4,4,4,331900010760,19,40.685840999999996,-73.869429,11208,0.818,,0.13,0.02,0.17,0.78,0.96,0.0,0.91,0.43,0.87,0.92,0.85,0.87,0.74,0.91,2.34,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,0,0,4,0,0,0,0,0,98,4,0,0,3,0,0,0,0,4,101,1,0,0,0,0,0,0,0,0,102,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1073,650,922,6,10,5,6,0,2,1,2,2,3,2,2,332000010030,20,40.633733,-74.02422,11209,0.6509999999999999,50776.12,0.26,0.2,0.02,0.3,0.31,0.48,0.95,0.13,0.87,0.88,0.87,0.81,0.76,0.9,2.71,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,25,0,0,5,0,16,0,0,20,118,36,0,0,6,0,15,0,3,30,130,22,0,0,2,0,16,0,0,15,132,16,0,0,5,0,7,0,0,11,144,34,0,0,6,0,21,0,0,22,147,20,0,0,3,0,10,0,0,13
0,0,0,567,651,861,6,39,9,3,0,2,1,2,2,0,2,2,332000010048,20,40.621555,-73.987279,11204,0.636,46501.74,0.28,0.47,0.01,0.28,0.28,0.22,0.95,0.14,0.87,0.85,0.92,0.76,0.78,0.92,2.64,3.0,104,7,0,0,2,1,3,0,0,1,113,26,0,0,2,16,6,0,4,13,89,16,0,0,3,11,2,0,0,8,93,28,0,0,3,23,2,0,4,18,83,5,0,0,1,1,0,0,0,2,88,20,0,0,2,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,279,652,917,6,10,5,6,0,2,2,1,2,0,2,2,332000010062,20,40.638574,-73.97124000000001,11218,0.741,,0.22,0.31,0.24,0.31,0.55,0.13,0.95,0.12,0.89,0.9,0.87,0.84,0.74,0.92,2.41,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,31,0,9,3,17,0,0,0,23,303,46,0,9,6,26,0,0,1,39,300,14,0,3,3,6,0,0,0,10,324,27,0,5,4,12,6,0,0,25,332,29,0,3,10,12,0,0,0,26,345,26,0,2,3,17,0,0,1,23
0,0,0,1030,653,879,6,22,8,3,0,1,1,1,2,0,1,1,332000010069,20,40.63239,-74.009637,11220,0.823,42684.18,0.53,0.9,0.0,0.05,0.05,0.04,0.98,0.04,0.93,0.95,0.95,0.85,0.82,0.97,2.82,3.32,147,15,0,0,0,15,0,0,1,0,156,61,0,0,0,59,2,0,17,0,164,39,0,0,3,34,0,0,0,37,165,70,0,0,1,67,0,0,8,67,133,22,0,0,1,21,0,0,0,0,136,56,0,0,4,51,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,680,654,380,6,22,8,3,0,1,1,1,2,0,2,2,332000010102,20,40.634338,-74.02892299999999,11209,0.536,57954.82,0.15,0.15,0.01,0.25,0.27,0.56,0.96,0.1,0.94,0.93,0.95,0.86,0.83,0.94,2.88,3.2,209,42,0,0,5,10,24,3,0,15,213,86,0,0,9,19,54,4,2,44,233,60,0,0,8,10,41,0,0,25,240,70,0,0,7,18,43,0,1,27,198,47,0,0,4,0,31,0,0,18,204,54,0,0,5,0,29,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1059,655,1050,6,25,8,6,0,1,1,2,2,0,2,2,332000010104,20,40.618025,-74.028588,11209,0.523,57526.02,0.09,0.22,0.03,0.25,0.28,0.47,0.96,0.1,0.92,0.93,0.86,0.85,0.78,0.93,2.82,3.09,135,25,0,1,3,12,7,2,0,6,136,59,0,2,9,21,23,4,0,20,122,33,0,0,6,14,11,0,0,17,123,52,0,0,9,20,21,0,0,30,112,12,0,0,1,4,6,0,0,5,113,29,0,0,5,12,11,0,0,19,165,35,0,0,4,11,18,0,0,24,170,43,0,0,4,14,23,0,1,26,152,20,0,0,3,0,12,0,0,11,157,31,0,0,8,0,17,0,0,15,151,24,0,0,7,0,11,0,0,13,153,23,0,0,2,0,16,0,0,12
0,0,0,685,656,41,6,33,9,3,0,1,2,1,2,2,1,1,332000010105,20,40.633244,-74.003507,11219,0.8059999999999999,37052.2,0.5,0.92,0.0,0.04,0.05,0.03,0.99,0.02,0.9,0.88,0.92,0.83,0.85,0.93,2.71,3.44,261,10,0,0,0,10,0,0,0,5,276,118,0,0,3,110,5,0,39,81,269,65,0,0,0,64,0,0,0,51,277,125,0,0,2,121,0,0,19,90,275,35,0,0,0,34,0,0,0,22,283,148,0,0,2,145,0,0,17,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,707,657,931,6,22,8,3,0,1,1,1,1,0,1,2,332000010112,20,40.619415000000004,-74.00057199999999,11228,0.723,48426.22,0.24,0.41,0.0,0.31,0.31,0.28,0.96,0.12,0.94,0.91,0.93,0.87,0.8,0.95,2.84,2.98,88,5,0,0,0,2,3,0,0,4,92,23,0,0,1,15,7,0,0,14,102,27,0,0,7,9,0,0,0,14,105,26,0,0,0,16,6,0,1,16,87,15,0,0,3,11,1,0,0,12,91,19,0,0,2,16,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,732,658,972,6,22,8,3,0,2,1,1,1,2,2,2,332000010127,20,40.623807,-74.018575,11228,0.5660000000000001,60471.09,0.3,0.31,0.01,0.22,0.22,0.46,0.95,0.13,0.95,0.92,0.97,0.9,0.84,0.94,2.8,2.97,81,4,0,0,0,0,4,0,0,3,85,24,0,0,3,0,16,0,3,19,92,18,0,0,0,5,11,0,0,7,93,29,0,0,0,13,15,0,1,20,78,12,0,0,2,0,9,0,0,5,78,14,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,803,659,798,6,33,9,3,0,1,1,1,1,0,1,1,332000010160,20,40.636935,-73.999073,11219,0.8320000000000001,35558.78,0.66,0.85,0.01,0.1,0.11,0.04,0.97,0.05,0.94,0.93,0.95,0.87,0.82,0.96,2.69,3.25,224,14,0,0,0,14,0,0,0,6,237,76,0,0,1,73,0,0,25,42,196,32,0,0,1,31,0,0,2,22,202,79,0,0,1,75,0,0,24,54,172,21,0,0,2,18,0,0,0,15,179,52,0,0,1,49,0,0,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,811,660,65,6,33,9,3,0,1,2,2,1,2,1,1,332000010163,20,40.606594,-74.007612,11214,0.655,55697.95,0.17,0.29,0.01,0.32,0.33,0.38,0.96,0.12,0.95,0.97,0.94,0.9,0.83,0.96,2.69,3.07,70,4,0,0,1,0,0,0,0,3,72,11,0,0,3,0,2,0,0,8,64,13,0,0,4,0,3,0,0,11,65,13,0,0,2,0,4,0,1,12,90,10,0,0,0,0,4,0,0,5,92,17,0,0,2,0,3,0,0,7,86,26,0,0,6,6,14,0,0,18,90,38,0,0,8,20,10,0,1,27,66,9,0,0,0,4,4,0,0,8,70,10,0,0,0,4,5,0,0,9,68,2,0,0,0,1,1,0,0,1,68,19,0,0,4,8,7,0,0,12
0,0,0,813,661,716,6,33,9,3,0,1,1,1,1,2,1,2,332000010164,20,40.637173,-73.985845,11219,0.8540000000000001,34700.76,0.15,0.32,0.02,0.5,0.52,0.14,0.96,0.09,0.94,0.96,0.98,0.9,0.86,0.98,2.5,2.8,94,6,0,0,2,3,1,0,0,5,95,25,0,0,6,14,2,0,1,18,71,12,0,0,4,7,0,0,0,10,71,10,0,0,2,8,0,0,0,10,68,2,0,0,0,2,0,0,0,2,68,6,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
